Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,15.55,3299.9489999999996,33.625,2
1,28.25,3285.6005,33.625,2
2,14.8,3293.2555,33.625,2
3,16.85,1940.6605,33.625,2
4,27.200000000000003,2714.5245,33.625,2
5,15.5,2403.3,33.625,2
6,22.0,2869.6875,33.625,2
7,41.15,2530.0555,33.625,2
8,52.9,2942.7675,33.625,2
9,20.75,3106.0885,33.625,2
10,39.1,3290.203,33.625,2
11,13.3,3279.58,33.625,2
12,17.5,3294.9534999999996,33.625,2
13,18.9,3298.2745,33.625,2
14,14.4,2775.2695000000003,33.625,2
15,15.0,3271.833,33.625,2
16,22.4,3299.924,33.625,2
17,10.45,3296.587,33.625,2
18,24.15,3293.062,33.625,2
19,25.45,2069.42,33.625,2
20,7.95,2851.2290000000003,33.625,2
21,22.9,2539.1490000000003,33.625,2
22,17.5,2865.8625,33.625,2
23,28.3,2552.71,33.625,2
24,8.95,2847.1905,33.625,2
25,15.95,3022.2844999999998,33.625,2
26,27.15,3267.4605,33.625,2
27,13.9,3286.6005,33.625,2
28,15.45,3288.4035000000003,33.625,2
29,11.5,3267.5005,33.625,2
30,15.4,2831.8015,33.625,2
31,24.25,3276.3525,33.625,2
