Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.5,3300.179,36.0,2
1,23.7,3292.642,36.0,2
2,21.0,3288.709,36.0,2
3,20.7,3274.5119999999997,36.0,2
4,49.0,3293.2380000000003,36.0,2
5,23.9,3300.6405,36.0,2
6,21.0,3303.8424999999997,36.0,2
7,22.8,3252.5924999999997,36.0,2
8,24.0,2694.558,36.0,2
9,20.7,3298.8845,36.0,2
10,49.800000000000004,2759.8215,36.0,2
11,35.75,3286.7675,36.0,2
12,22.1,3301.761,36.0,2
13,22.6,3297.4584999999997,36.0,2
14,44.3,3282.1045000000004,36.0,2
15,32.65,3295.1059999999998,36.0,2
16,38.9,3281.435,36.0,2
17,24.0,3293.128,36.0,2
18,20.799999999999997,3223.6335,36.0,2
19,22.0,3295.196,36.0,2
20,29.0,3082.7740000000003,36.0,2
21,22.6,3297.7775,36.0,2
22,20.5,3295.8885,36.0,2
23,22.5,3295.766,36.0,2
24,22.4,2651.9584999999997,36.0,2
25,26.25,3198.3275,36.0,2
26,27.85,2747.5555,36.0,2
27,16.55,3288.1775,36.0,2
28,39.5,3123.6985,36.0,2
29,35.15,3281.3239999999996,36.0,2
30,23.0,3297.6155,36.0,2
31,47.05,3234.6499999999996,36.0,2
