Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.1,2771.8410000000003,36.1875,2
1,36.55,3277.0950000000003,36.1875,2
2,17.6,2876.956,36.1875,2
3,46.5,2588.629,36.1875,2
4,15.75,2441.7690000000002,36.1875,2
5,23.25,2442.8914999999997,36.1875,2
6,22.1,2288.328,36.1875,2
7,22.35,2857.9449999999997,36.1875,2
8,18.6,2549.462,36.1875,2
9,17.9,3296.5789999999997,36.1875,2
10,18.299999999999997,2892.5855,36.1875,2
11,18.1,2492.888,36.1875,2
12,22.25,2795.422,36.1875,2
13,21.35,3298.263,36.1875,2
14,36.25,2786.897,36.1875,2
15,37.85,3270.3055,36.1875,2
16,20.7,2771.4030000000002,36.1875,2
17,16.9,3294.6245,36.1875,2
18,24.1,2446.081,36.1875,2
19,32.45,2580.755,36.1875,2
20,38.65,2439.4629999999997,36.1875,2
21,19.5,2444.6695,36.1875,2
22,17.5,2699.8565,36.1875,2
23,18.0,2802.5919999999996,36.1875,2
24,34.5,2635.698,36.1875,2
25,19.1,3294.1255,36.1875,2
26,16.9,2863.5935,36.1875,2
27,18.0,2886.0915,36.1875,2
28,17.5,2792.3154999999997,36.1875,2
29,28.6,3300.786,36.1875,2
30,45.5,2786.6915,36.1875,2
31,19.1,2658.5175,36.1875,2
