Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,11.1,2063.3940000000002,36.8125,2
1,11.4,1922.7145,36.8125,2
2,46.6,3282.4545,36.8125,2
3,22.4,1809.4475,36.8125,2
4,13.05,1937.5120000000002,36.8125,2
5,22.0,1810.1129999999998,36.8125,2
6,22.0,1818.971,36.8125,2
7,11.0,1939.0625,36.8125,2
8,26.5,1920.021,36.8125,2
9,24.15,1862.6855,36.8125,2
10,36.0,2531.1059999999998,36.8125,2
11,9.8,2544.261,36.8125,2
12,12.25,1921.2755,36.8125,2
13,5.95,2385.1095,36.8125,2
14,10.9,2750.8785,36.8125,2
15,10.9,1913.8925,36.8125,2
16,22.0,1822.23,36.8125,2
17,22.8,1817.2579999999998,36.8125,2
18,11.9,2502.507,36.8125,2
19,0.0,2313.5305,36.8125,2
20,11.4,1914.936,36.8125,2
21,0.0,2035.317,36.8125,2
22,11.4,1881.0025,36.8125,2
23,22.1,1826.0845,36.8125,2
24,0.5,2425.1785,36.8125,2
25,1.0,2259.717,36.8125,2
26,0.0,2690.4285,36.8125,2
27,21.8,2638.8505,36.8125,2
28,11.5,1904.0169999999998,36.8125,2
29,25.0,2383.1530000000002,36.8125,2
30,31.45,2751.0785,36.8125,2
31,11.0,1959.0465000000002,36.8125,2
