Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,15.25,2620.8855000000003,34.5625,2
1,20.85,2981.3635,34.5625,2
2,14.55,2620.262,34.5625,2
3,16.05,2707.5405,34.5625,2
4,21.15,2881.2445,34.5625,2
5,53.85,3166.5005,34.5625,2
6,35.0,2780.327,34.5625,2
7,16.0,2826.2635,34.5625,2
8,16.0,2685.297,34.5625,2
9,16.55,2488.2264999999998,34.5625,2
10,19.6,2985.1255,34.5625,2
11,33.4,2757.9700000000003,34.5625,2
12,15.0,2744.4795,34.5625,2
13,15.45,2473.9015,34.5625,2
14,24.95,2384.793,34.5625,2
15,30.55,3307.582,34.5625,2
16,13.45,3291.913,34.5625,2
17,14.0,2386.589,34.5625,2
18,11.5,2723.8145,34.5625,2
19,20.5,2750.0485,34.5625,2
20,14.649999999999999,2779.5125,34.5625,2
21,9.5,3300.7555,34.5625,2
22,23.1,2382.258,34.5625,2
23,15.5,3289.443,34.5625,2
24,18.75,2379.286,34.5625,2
25,16.0,3297.1625,34.5625,2
26,40.1,3293.433,34.5625,2
27,36.6,3274.371,34.5625,2
28,35.7,3282.9265,34.5625,2
29,18.4,2712.111,34.5625,2
30,13.0,2376.1975,34.5625,2
31,18.5,2605.5845,34.5625,2
