Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,34.35,3276.9195,35.25,2
1,17.9,3296.138,35.25,2
2,20.6,3190.165,35.25,2
3,21.25,2822.4345000000003,35.25,2
4,23.5,2793.8410000000003,35.25,2
5,22.35,3007.676,35.25,2
6,54.45,3301.8755,35.25,2
7,20.200000000000003,2340.804,35.25,2
8,24.4,2748.1585,35.25,2
9,21.4,3034.8935,35.25,2
10,20.9,3301.5145,35.25,2
11,52.0,3297.9449999999997,35.25,2
12,37.35,3273.9965,35.25,2
13,54.2,3302.045,35.25,2
14,19.0,2533.4815,35.25,2
15,18.3,2311.42,35.25,2
16,41.0,3023.2884999999997,35.25,2
17,17.200000000000003,3293.0330000000004,35.25,2
18,26.9,3285.2385,35.25,2
19,22.45,2816.8995,35.25,2
20,20.4,2818.1324999999997,35.25,2
21,30.25,2379.0434999999998,35.25,2
22,12.4,3295.5600000000004,35.25,2
23,25.75,2348.801,35.25,2
24,19.2,2752.3205,35.25,2
25,20.5,3051.0465000000004,35.25,2
26,20.1,3295.105,35.25,2
27,6.55,3291.944,35.25,2
28,38.0,2925.897,35.25,2
29,18.9,3295.663,35.25,2
30,24.4,2805.9215,35.25,2
31,18.8,2227.3575,35.25,2
