Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,31.3,3294.451,34.8125,2
1,26.849999999999998,2933.7754999999997,34.8125,2
2,21.5,3155.9674999999997,34.8125,2
3,29.35,3061.4129999999996,34.8125,2
4,42.5,3066.5335,34.8125,2
5,26.0,3300.084,34.8125,2
6,20.55,3065.3135,34.8125,2
7,33.0,2830.864,34.8125,2
8,16.1,2560.884,34.8125,2
9,16.05,2820.2794999999996,34.8125,2
10,41.35,3056.1054999999997,34.8125,2
11,10.55,3300.0845,34.8125,2
12,16.75,3054.946,34.8125,2
13,29.6,3149.855,34.8125,2
14,21.1,3296.8035,34.8125,2
15,37.0,3153.5525,34.8125,2
16,33.15,3294.443,34.8125,2
17,20.15,2938.915,34.8125,2
18,25.85,3157.8360000000002,34.8125,2
19,23.1,3064.487,34.8125,2
20,30.7,3070.1285,34.8125,2
21,24.25,3300.0820000000003,34.8125,2
22,19.1,3068.4055,34.8125,2
23,31.2,2833.8014999999996,34.8125,2
24,20.0,2565.406,34.8125,2
25,13.0,2823.4615000000003,34.8125,2
26,21.7,3057.7955,34.8125,2
27,23.75,3300.0820000000003,34.8125,2
28,18.55,3059.29,34.8125,2
29,16.5,3151.6725,34.8125,2
30,33.25,3296.7574999999997,34.8125,2
31,33.0,3154.581,34.8125,2
