Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,16.6,3303.9015,35.5625,2
1,24.6,3306.3465,35.5625,2
2,49.5,3273.8959999999997,35.5625,2
3,16.7,2567.501,35.5625,2
4,33.9,3297.8745,35.5625,2
5,16.15,3297.2484999999997,35.5625,2
6,22.1,3298.7765,35.5625,2
7,12.95,3164.2405,35.5625,2
8,19.6,2374.3425,35.5625,2
9,20.1,2479.4705,35.5625,2
10,4.0,2474.3965,35.5625,2
11,11.0,1957.6395,35.5625,2
12,34.0,3312.459,35.5625,2
13,17.65,1672.7725,35.5625,2
14,33.25,2365.413,35.5625,2
15,13.6,3302.496,35.5625,2
16,10.649999999999999,3294.5985,35.5625,2
17,18.0,3291.25,35.5625,2
18,12.1,3298.5225,35.5625,2
19,17.0,3254.0425,35.5625,2
20,40.9,3261.416,35.5625,2
21,14.149999999999999,3302.002,35.5625,2
22,11.1,3022.9049999999997,35.5625,2
23,20.5,3300.3375,35.5625,2
24,19.0,2365.95,35.5625,2
25,32.7,2764.9225,35.5625,2
26,28.2,2464.692,35.5625,2
27,45.949999999999996,2313.733,35.5625,2
28,15.5,3303.737,35.5625,2
29,14.5,1918.3545000000001,35.5625,2
30,17.5,2379.3565,35.5625,2
31,14.9,3299.2995,35.5625,2
