Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.35,2504.948,35.75,2
1,18.55,2578.7595,35.75,2
2,22.85,3297.5095,35.75,2
3,20.3,2468.901,35.75,2
4,41.85,2749.043,35.75,2
5,48.0,3297.395,35.75,2
6,17.5,3297.6045,35.75,2
7,13.7,3300.2785000000003,35.75,2
8,20.1,3179.7309999999998,35.75,2
9,19.9,2748.2895,35.75,2
10,15.6,3299.7835,35.75,2
11,28.0,3293.2335000000003,35.75,2
12,17.5,2382.81,35.75,2
13,43.55,1650.295,35.75,2
14,44.35,3299.264,35.75,2
15,13.5,1996.9345,35.75,2
16,12.5,2568.9165000000003,35.75,2
17,20.95,2627.9645,35.75,2
18,15.0,3298.2875000000004,35.75,2
19,14.55,2709.549,35.75,2
20,31.200000000000003,2757.603,35.75,2
21,15.95,3293.955,35.75,2
22,18.5,3297.8025,35.75,2
23,30.5,3299.7825000000003,35.75,2
24,15.649999999999999,3173.389,35.75,2
25,13.55,2743.413,35.75,2
26,15.5,3299.5919999999996,35.75,2
27,18.0,3292.916,35.75,2
28,23.5,2654.9235,35.75,2
29,14.649999999999999,1648.7595000000001,35.75,2
30,12.9,3297.0945,35.75,2
31,24.0,2221.9715,35.75,2
