Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,12.649999999999999,2382.428,36.25,2
1,15.65,1547.2385,36.25,2
2,12.0,3300.8765000000003,36.25,2
3,12.05,3299.416,36.25,2
4,17.7,3295.4620000000004,36.25,2
5,14.0,3299.5519999999997,36.25,2
6,14.1,3010.314,36.25,2
7,12.45,2390.8935,36.25,2
8,32.0,2357.943,36.25,2
9,10.05,3300.062,36.25,2
10,12.649999999999999,3298.9375,36.25,2
11,18.6,3305.5785,36.25,2
12,13.05,2391.7495,36.25,2
13,32.5,3307.984,36.25,2
14,13.7,2479.7225,36.25,2
15,13.95,3308.4575,36.25,2
16,15.55,2381.4125,36.25,2
17,22.5,1484.569,36.25,2
18,13.4,3291.1765,36.25,2
19,41.15,3300.4795000000004,36.25,2
20,18.1,3297.0765,36.25,2
21,56.0,3299.6229999999996,36.25,2
22,17.15,3298.208,36.25,2
23,12.149999999999999,2381.6925,36.25,2
24,12.7,2351.9015,36.25,2
25,32.2,3302.138,36.25,2
26,36.75,3276.9120000000003,36.25,2
27,12.649999999999999,3309.7934999999998,36.25,2
28,13.6,2383.145,36.25,2
29,13.95,3299.6130000000003,36.25,2
30,20.5,2581.3374999999996,36.25,2
31,59.5,3275.181,36.25,2
