Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,12.149999999999999,2371.442,34.875,2
1,17.1,1523.1934999999999,34.875,2
2,53.45,2432.995,34.875,2
3,19.4,2372.596,34.875,2
4,19.4,3275.0,34.875,2
5,20.8,2422.4,34.875,2
6,23.65,2927.7895,34.875,2
7,40.1,3145.591,34.875,2
8,22.9,2328.7645,34.875,2
9,20.9,2372.9245,34.875,2
10,17.45,3296.9305,34.875,2
11,19.3,2901.2945,34.875,2
12,20.6,2442.618,34.875,2
13,32.5,2748.6665,34.875,2
14,32.5,2473.641,34.875,2
15,23.7,2436.3295,34.875,2
16,18.1,2371.7375,34.875,2
17,18.3,1511.6100000000001,34.875,2
18,16.4,2322.891,34.875,2
19,17.5,2051.5305,34.875,2
20,22.95,2944.2025,34.875,2
21,22.05,2400.048,34.875,2
22,19.5,3123.484,34.875,2
23,30.9,3254.92,34.875,2
24,17.9,2331.89,34.875,2
25,19.9,1572.2725,34.875,2
26,18.5,2893.9445,34.875,2
27,39.4,3234.388,34.875,2
28,21.55,2429.1505,34.875,2
29,42.15,2749.643,34.875,2
30,16.5,2583.209,34.875,2
31,23.65,2030.6934999999999,34.875,2
