Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.55,3039.138,35.5,2
1,33.25,3259.343,35.5,2
2,20.95,3206.706,35.5,2
3,26.1,1637.6570000000002,35.5,2
4,19.0,2040.6725000000001,35.5,2
5,21.45,3300.134,35.5,2
6,16.05,2234.6575000000003,35.5,2
7,16.9,2141.524,35.5,2
8,31.0,2383.349,35.5,2
9,25.75,3273.3824999999997,35.5,2
10,19.0,1502.0115,35.5,2
11,18.9,3282.8154999999997,35.5,2
12,17.1,2383.677,35.5,2
13,21.1,1925.547,35.5,2
14,34.85,3096.941,35.5,2
15,22.1,1520.5905,35.5,2
16,56.449999999999996,2327.291,35.5,2
17,40.5,3269.2200000000003,35.5,2
18,16.0,2604.085,35.5,2
19,12.05,1641.5625,35.5,2
20,15.0,1838.2115,35.5,2
21,16.5,3132.2955,35.5,2
22,22.0,2153.6825,35.5,2
23,19.9,2030.1295,35.5,2
24,47.35,2381.699,35.5,2
25,39.5,3293.942,35.5,2
26,17.4,1538.857,35.5,2
27,27.150000000000002,3078.308,35.5,2
28,27.7,2354.5375,35.5,2
29,15.0,2055.9135,35.5,2
30,27.5,3161.4835000000003,35.5,2
31,21.1,1674.4845,35.5,2
