Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.9,2538.742,34.0,2
1,15.0,2875.538,34.0,2
2,10.45,2382.053,34.0,2
3,28.0,2864.1375,34.0,2
4,25.0,2941.192,34.0,2
5,13.9,2768.537,34.0,2
6,15.6,2660.8810000000003,34.0,2
7,15.05,2532.626,34.0,2
8,18.55,2588.585,34.0,2
9,13.5,3056.9835000000003,34.0,2
10,18.65,3238.3729999999996,34.0,2
11,11.5,2831.9145,34.0,2
12,14.850000000000001,2659.544,34.0,2
13,19.5,2938.232,34.0,2
14,14.55,2559.5015000000003,34.0,2
15,19.0,3075.374,34.0,2
16,15.0,2733.041,34.0,2
17,39.199999999999996,2896.9125,34.0,2
18,13.4,3202.2830000000004,34.0,2
19,14.45,2545.321,34.0,2
20,13.55,2632.867,34.0,2
21,20.0,2541.444,34.0,2
22,17.7,2645.2659999999996,34.0,2
23,56.6,2972.8104999999996,34.0,2
24,13.1,2494.986,34.0,2
25,18.0,2785.3940000000002,34.0,2
26,35.9,2938.161,34.0,2
27,33.4,2983.0135,34.0,2
28,15.6,2901.9245,34.0,2
29,26.15,2931.0685,34.0,2
30,15.0,2895.0445,34.0,2
31,16.6,3062.9305,34.0,2
