Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.45,3292.2870000000003,35.625,2
1,23.6,2771.9359999999997,35.625,2
2,21.4,3296.9855,35.625,2
3,34.0,2727.2765,35.625,2
4,23.35,3284.4655000000002,35.625,2
5,31.35,2739.257,35.625,2
6,30.299999999999997,2920.631,35.625,2
7,22.5,3298.436,35.625,2
8,19.0,2785.286,35.625,2
9,27.299999999999997,3308.422,35.625,2
10,17.9,3305.9245,35.625,2
11,24.6,3205.8835,35.625,2
12,35.75,3303.9915,35.625,2
13,26.950000000000003,3297.526,35.625,2
14,41.0,3282.198,35.625,2
15,30.0,2740.0455,35.625,2
16,22.0,3295.584,35.625,2
17,25.15,2373.843,35.625,2
18,22.4,3299.4495,35.625,2
19,40.15,2619.0145,35.625,2
20,20.5,3300.1229999999996,35.625,2
21,25.65,2746.38,35.625,2
22,48.4,3298.5885,35.625,2
23,23.9,3295.046,35.625,2
24,22.75,2451.1405,35.625,2
25,15.45,3103.312,35.625,2
26,34.5,3295.746,35.625,2
27,12.1,3268.1295,35.625,2
28,12.850000000000001,3295.0280000000002,35.625,2
29,11.1,3299.242,35.625,2
30,16.7,3300.692,35.625,2
31,20.6,2430.617,35.625,2
