Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.15,2696.7254999999996,35.625,2
1,18.15,3286.3455,35.625,2
2,21.5,2403.1549999999997,35.625,2
3,24.75,2464.4175,35.625,2
4,23.45,3126.5545,35.625,2
5,20.1,3299.193,35.625,2
6,24.35,2861.3685,35.625,2
7,19.35,2440.755,35.625,2
8,45.2,2379.429,35.625,2
9,12.6,3300.3959999999997,35.625,2
10,47.45,2448.1285,35.625,2
11,15.45,1614.5755,35.625,2
12,20.0,2560.028,35.625,2
13,19.4,3308.249,35.625,2
14,21.8,3308.8255,35.625,2
15,33.3,3302.9495,35.625,2
16,22.55,2544.1005,35.625,2
17,18.6,2606.053,35.625,2
18,17.5,2766.7015,35.625,2
19,20.6,3159.8334999999997,35.625,2
20,51.7,2967.4715,35.625,2
21,21.2,3299.308,35.625,2
22,20.1,3301.6835,35.625,2
23,22.5,3301.4539999999997,35.625,2
24,35.25,3199.629,35.625,2
25,29.0,3290.031,35.625,2
26,20.0,3295.0910000000003,35.625,2
27,34.9,3240.4435000000003,35.625,2
28,24.4,3296.2395,35.625,2
29,29.5,3291.8705,35.625,2
30,32.7,3270.764,35.625,2
31,41.15,3247.0805,35.625,2
