CPU_usage,Memory_info,DiskUsage,nWattsSupply,Moment
0.0,"svmem(total=540894633984, available=521600499712, percent=3.6, used=15770767360, free=376417771520, active=33830166528, inactive=119924989952, buffers=2550394880, cached=146155700224, shared=22102016, slab=7652929536)","sdiskusage(total=938517508096, used=394182520832, free=496585457664, percent=44.3)",-1,2025-03-12 19:19:58.090428
99.0,"svmem(total=540894633984, available=521298141184, percent=3.6, used=16073125888, free=376115404800, active=34128371712, inactive=119924973568, buffers=2550394880, cached=146155708416, shared=22102016, slab=7653376000)","sdiskusage(total=938517508096, used=394182537216, free=496585441280, percent=44.3)",-1,2025-03-12 19:20:00.413538
99.5,"svmem(total=540894633984, available=520554909696, percent=3.8, used=16816357376, free=375372144640, active=34838958080, inactive=119924912128, buffers=2550394880, cached=146155737088, shared=22102016, slab=7655194624)","sdiskusage(total=938517508096, used=394182545408, free=496585433088, percent=44.3)",-1,2025-03-12 19:20:02.739468
99.2,"svmem(total=540894633984, available=520169111552, percent=3.8, used=17202143232, free=374986342400, active=35222306816, inactive=119924920320, buffers=2550394880, cached=146155753472, shared=22106112, slab=7655202816)","sdiskusage(total=938517508096, used=394182545408, free=496585433088, percent=44.3)",-1,2025-03-12 19:20:05.080444
99.0,"svmem(total=540894633984, available=519853260800, percent=3.9, used=17517981696, free=374670487552, active=35535376384, inactive=119924924416, buffers=2550403072, cached=146155761664, shared=22106112, slab=7655669760)","sdiskusage(total=938517508096, used=394182545408, free=496585433088, percent=44.3)",-1,2025-03-12 19:20:07.422057
95.6,"svmem(total=540894633984, available=518277537792, percent=4.2, used=19081310208, free=373094764544, active=37012357120, inactive=119937310720, buffers=2550403072, cached=146168156160, shared=34492416, slab=7659347968)","sdiskusage(total=938517508096, used=394182545408, free=496585433088, percent=44.3)",-1,2025-03-12 19:20:09.762530
99.2,"svmem(total=540894633984, available=517611024384, percent=4.3, used=19745255424, free=372428218368, active=37670875136, inactive=119939870720, buffers=2550403072, cached=146170757120, shared=37052416, slab=7661154304)","sdiskusage(total=938517508096, used=394182545408, free=496585433088, percent=44.3)",-1,2025-03-12 19:20:12.159821
99.0,"svmem(total=540894633984, available=516480647168, percent=4.5, used=20873539584, free=371297828864, active=38797750272, inactive=119941980160, buffers=2550403072, cached=146172862464, shared=39149568, slab=7661068288)","sdiskusage(total=938517508096, used=394182545408, free=496585433088, percent=44.3)",-1,2025-03-12 19:20:14.502445
35.5,"svmem(total=540894633984, available=516884881408, percent=4.4, used=20469297152, free=371702050816, active=38391078912, inactive=119941906432, buffers=2550411264, cached=146172874752, shared=39149568, slab=7661633536)","sdiskusage(total=938517508096, used=394182520832, free=496585457664, percent=44.3)",-1,2025-03-12 19:20:16.834892
