Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,2381.992,34.1875,2
1,0.0,1497.5900000000001,34.1875,2
2,0.0,1498.0500000000002,34.1875,2
3,0.0,1485.402,34.1875,2
4,0.0,1798.9295,34.1875,2
5,0.0,1498.9,34.1875,2
6,0.0,1796.196,34.1875,2
7,0.0,1563.9755,34.1875,2
8,17.0,1498.338,34.1875,2
9,21.8,2357.9089999999997,34.1875,2
10,0.5,2382.0665,34.1875,2
11,0.0,2383.008,34.1875,2
12,0.0,1498.2905,34.1875,2
13,3.5,2356.3914999999997,34.1875,2
14,0.0,1648.481,34.1875,2
15,0.0,1497.4705,34.1875,2
16,25.75,2367.079,34.1875,2
17,0.0,1497.6219999999998,34.1875,2
18,0.0,1497.8245000000002,34.1875,2
19,0.0,1498.7959999999998,34.1875,2
20,0.0,1799.27,34.1875,2
21,0.0,1498.5635,34.1875,2
22,0.0,2055.0045,34.1875,2
23,0.0,1551.792,34.1875,2
24,0.0,1499.471,34.1875,2
25,0.0,2384.786,34.1875,2
26,29.8,2359.422,34.1875,2
27,27.5,2382.372,34.1875,2
28,0.0,1497.6309999999999,34.1875,2
29,24.5,2352.4975,34.1875,2
30,0.0,1907.339,34.1875,2
31,0.0,1481.8515,34.1875,2
