Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,12.4,2513.7160000000003,34.9375,2
1,25.0,3033.3075,34.9375,2
2,22.2,3274.3145,34.9375,2
3,9.1,2984.8035,34.9375,2
4,13.649999999999999,2939.0445,34.9375,2
5,10.05,3297.5775,34.9375,2
6,13.9,3295.7965000000004,34.9375,2
7,21.2,2847.484,34.9375,2
8,27.1,2370.3905,34.9375,2
9,8.149999999999999,3304.1965,34.9375,2
10,13.0,3002.4425,34.9375,2
11,25.75,3010.4755,34.9375,2
12,5.5,2568.474,34.9375,2
13,16.5,2817.5955000000004,34.9375,2
14,12.25,3296.3885,34.9375,2
15,0.0,3305.2275,34.9375,2
16,18.6,2398.648,34.9375,2
17,16.1,2846.834,34.9375,2
18,6.0,2775.4725,34.9375,2
19,8.55,2591.6835,34.9375,2
20,23.5,2938.938,34.9375,2
21,11.1,3297.6014999999998,34.9375,2
22,24.95,3287.932,34.9375,2
23,32.25,3034.1425,34.9375,2
24,13.1,2374.846,34.9375,2
25,35.5,3295.572,34.9375,2
26,8.05,2797.412,34.9375,2
27,12.55,2896.6225,34.9375,2
28,22.5,3043.1495000000004,34.9375,2
29,11.95,2757.103,34.9375,2
30,8.649999999999999,3295.1535000000003,34.9375,2
31,56.5,3296.5280000000002,34.9375,2
