Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,31.5,3146.8565,34.25,2
1,45.8,2307.312,34.25,2
2,26.85,3299.937,34.25,2
3,26.5,2323.6155,34.25,2
4,32.55,2320.666,34.25,2
5,39.25,3295.069,34.25,2
6,31.200000000000003,2351.2645,34.25,2
7,32.35,2717.005,34.25,2
8,27.15,2479.946,34.25,2
9,40.5,2379.0615,34.25,2
10,22.1,3296.26,34.25,2
11,27.4,1702.6235000000001,34.25,2
12,23.1,3295.4404999999997,34.25,2
13,21.4,3181.0190000000002,34.25,2
14,27.6,3221.9245,34.25,2
15,53.15,3296.8835,34.25,2
16,35.65,2581.1785,34.25,2
17,36.25,2325.411,34.25,2
18,51.85,3298.1915,34.25,2
19,26.65,2859.9995,34.25,2
20,27.1,2840.7765,34.25,2
21,31.55,3303.1625,34.25,2
22,34.3,2848.3289999999997,34.25,2
23,34.45,2895.8325,34.25,2
24,30.0,2791.0575,34.25,2
25,35.9,2379.9705,34.25,2
26,17.45,2349.6025,34.25,2
27,36.85,1876.0439999999999,34.25,2
28,7.1,3064.9210000000003,34.25,2
29,25.0,2688.1305,34.25,2
30,38.35,3028.9365,34.25,2
31,21.4,3302.6530000000002,34.25,2
