Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.0,3307.4314999999997,34.375,2
1,25.0,2761.168,34.375,2
2,17.55,2442.098,34.375,2
3,20.2,3305.9584999999997,34.375,2
4,23.85,2602.9255000000003,34.375,2
5,18.7,3362.165,34.375,2
6,22.950000000000003,2025.0990000000002,34.375,2
7,28.4,2387.2174999999997,34.375,2
8,39.8,3305.9805,34.375,2
9,30.15,3286.3605,34.375,2
10,20.1,3306.426,34.375,2
11,18.65,3293.632,34.375,2
12,35.75,2805.1755000000003,34.375,2
13,10.649999999999999,3303.0299999999997,34.375,2
14,14.05,3301.2445,34.375,2
15,14.2,3307.1295,34.375,2
16,16.0,3295.669,34.375,2
17,14.7,2470.5295,34.375,2
18,50.4,2697.0155,34.375,2
19,11.649999999999999,3295.5429999999997,34.375,2
20,16.55,2495.2870000000003,34.375,2
21,36.75,3292.096,34.375,2
22,15.9,2018.9225000000001,34.375,2
23,18.2,2386.812,34.375,2
24,29.65,3287.2,34.375,2
25,15.6,3300.2725,34.375,2
26,10.05,3301.2655000000004,34.375,2
27,51.6,3281.3635,34.375,2
28,9.1,2832.915,34.375,2
29,14.5,3299.5434999999998,34.375,2
30,29.799999999999997,3297.2969999999996,34.375,2
31,15.1,3295.3559999999998,34.375,2
