Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,15.0,2455.4610000000002,36.0625,2
1,23.6,2379.441,36.0625,2
2,31.75,3237.9930000000004,36.0625,2
3,15.0,2069.5705,36.0625,2
4,13.5,2029.8875,36.0625,2
5,16.0,2756.54,36.0625,2
6,15.0,2594.0095,36.0625,2
7,14.55,2651.0425,36.0625,2
8,17.299999999999997,2466.4255,36.0625,2
9,10.55,2489.6755000000003,36.0625,2
10,11.45,2741.837,36.0625,2
11,13.5,2744.2565000000004,36.0625,2
12,21.9,3293.4455,36.0625,2
13,20.6,1968.4615,36.0625,2
14,16.5,3298.3050000000003,36.0625,2
15,15.8,2962.6945,36.0625,2
16,20.8,2812.132,36.0625,2
17,43.6,2625.6040000000003,36.0625,2
18,38.1,3190.8145,36.0625,2
19,20.1,2284.8685,36.0625,2
20,14.4,1870.016,36.0625,2
21,13.5,3177.982,36.0625,2
22,18.0,2645.0969999999998,36.0625,2
23,13.4,2011.3674999999998,36.0625,2
24,20.799999999999997,2391.538,36.0625,2
25,54.95,2385.0405,36.0625,2
26,31.45,2632.41,36.0625,2
27,34.05,3212.4545,36.0625,2
28,12.7,2635.3435,36.0625,2
29,17.55,2499.517,36.0625,2
30,34.45,3215.6125,36.0625,2
31,13.55,2625.893,36.0625,2
