Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,16.0,2836.3145,34.9375,2
1,27.65,2632.1375,34.9375,2
2,21.5,2812.0344999999998,34.9375,2
3,4.5,2679.681,34.9375,2
4,22.15,2507.9425,34.9375,2
5,14.7,2654.6165,34.9375,2
6,24.95,2751.2795,34.9375,2
7,14.6,3002.136,34.9375,2
8,34.85,2817.2155000000002,34.9375,2
9,52.150000000000006,3135.2505,34.9375,2
10,39.3,2906.865,34.9375,2
11,16.75,2655.453,34.9375,2
12,19.0,2860.1245,34.9375,2
13,16.85,2528.2304999999997,34.9375,2
14,21.5,2726.7025000000003,34.9375,2
15,5.55,3040.532,34.9375,2
16,12.65,2634.2934999999998,34.9375,2
17,16.95,2567.9305,34.9375,2
18,21.6,3037.7965,34.9375,2
19,41.550000000000004,2839.8199999999997,34.9375,2
20,21.9,2579.0910000000003,34.9375,2
21,26.0,2585.9655,34.9375,2
22,52.85,2834.666,34.9375,2
23,14.4,2890.849,34.9375,2
24,16.05,2659.1180000000004,34.9375,2
25,17.55,2791.969,34.9375,2
26,18.5,2731.8824999999997,34.9375,2
27,15.9,2662.98,34.9375,2
28,18.4,2838.2065000000002,34.9375,2
29,18.6,2696.8095,34.9375,2
30,20.5,2639.1490000000003,34.9375,2
31,50.0,3183.8295,34.9375,2
