Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.2,2371.493,35.5625,2
1,27.85,3279.2664999999997,35.5625,2
2,23.1,3281.192,35.5625,2
3,24.3,1717.6419999999998,35.5625,2
4,23.2,2742.9605,35.5625,2
5,27.85,2163.835,35.5625,2
6,17.65,2772.871,35.5625,2
7,20.2,1684.095,35.5625,2
8,12.7,2453.0305,35.5625,2
9,15.45,2397.2524999999996,35.5625,2
10,53.5,2480.0625,35.5625,2
11,13.0,2268.737,35.5625,2
12,8.55,2970.1270000000004,35.5625,2
13,22.5,2318.2889999999998,35.5625,2
14,6.55,2539.86,35.5625,2
15,27.55,2475.8305,35.5625,2
16,15.0,2510.205,35.5625,2
17,47.349999999999994,3276.5275,35.5625,2
18,14.0,3292.0845,35.5625,2
19,29.2,2516.3109999999997,35.5625,2
20,21.75,3297.1535,35.5625,2
21,14.45,2475.1225,35.5625,2
22,25.25,2766.738,35.5625,2
23,17.0,1799.4665,35.5625,2
24,58.6,2496.4555,35.5625,2
25,11.55,2378.1014999999998,35.5625,2
26,8.6,2552.3995,35.5625,2
27,20.5,2435.7595,35.5625,2
28,14.649999999999999,2560.5365,35.5625,2
29,6.5,3284.5005,35.5625,2
30,13.5,2572.9,35.5625,2
31,42.5,2458.5585,35.5625,2
