Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,26.3,3056.2385,34.4375,2
1,31.3,3093.741,34.4375,2
2,19.1,3298.4775,34.4375,2
3,23.5,3289.6375,34.4375,2
4,20.0,3296.16,34.4375,2
5,23.9,3295.5455,34.4375,2
6,21.1,3295.669,34.4375,2
7,18.6,3292.9295,34.4375,2
8,22.6,2748.7799999999997,34.4375,2
9,46.45,2748.1589999999997,34.4375,2
10,24.2,3297.5945,34.4375,2
11,25.950000000000003,3295.419,34.4375,2
12,15.55,2379.8775,34.4375,2
13,39.0,3252.7895,34.4375,2
14,23.35,3295.9390000000003,34.4375,2
15,19.4,2394.8385,34.4375,2
16,22.0,2741.5485,34.4375,2
17,45.5,3244.7695,34.4375,2
18,19.2,3298.18,34.4375,2
19,20.0,3293.1415,34.4375,2
20,21.1,3289.4979999999996,34.4375,2
21,20.5,3178.855,34.4375,2
22,20.6,3289.8360000000002,34.4375,2
23,23.5,3273.0335,34.4375,2
24,19.1,2749.5465,34.4375,2
25,25.15,2302.0860000000002,34.4375,2
26,28.0,3297.4120000000003,34.4375,2
27,17.1,3297.564,34.4375,2
28,26.9,2381.914,34.4375,2
29,18.0,3282.007,34.4375,2
30,33.3,3294.869,34.4375,2
31,34.35,3243.0975,34.4375,2
