Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.5,1647.382,34.75,2
1,7.0,1749.0655000000002,34.75,2
2,20.0,2472.142,34.75,2
3,11.350000000000001,2379.4975,34.75,2
4,10.9,1749.1375,34.75,2
5,10.4,2479.9049999999997,34.75,2
6,12.4,1798.067,34.75,2
7,9.9,1727.6455,34.75,2
8,11.0,1499.395,34.75,2
9,29.7,2423.71,34.75,2
10,11.4,2582.9975000000004,34.75,2
11,8.9,1757.9795,34.75,2
12,20.0,2748.9925000000003,34.75,2
13,50.0,2380.669,34.75,2
14,14.4,2569.2470000000003,34.75,2
15,7.5,1887.711,34.75,2
16,9.9,1912.604,34.75,2
17,20.0,2776.4775,34.75,2
18,13.149999999999999,2523.179,34.75,2
19,52.9,2342.3095,34.75,2
20,19.4,2296.925,34.75,2
21,20.3,2748.3495000000003,34.75,2
22,0.5,2078.013,34.75,2
23,19.9,1716.9745,34.75,2
24,24.45,1493.2820000000002,34.75,2
25,32.6,3295.9595,34.75,2
26,12.9,3214.057,34.75,2
27,10.9,2911.925,34.75,2
28,8.85,3226.3135,34.75,2
29,1.0,2375.78,34.75,2
30,3.0,2729.6605,34.75,2
31,11.5,2383.4615,34.75,2
