Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,25.25,3193.8514999999998,35.625,2
1,32.3,2435.556,35.625,2
2,50.75,3261.308,35.625,2
3,36.05,3279.5025,35.625,2
4,22.65,2442.2405,35.625,2
5,31.9,3130.2920000000004,35.625,2
6,30.6,2820.1315,35.625,2
7,43.35,3284.4165,35.625,2
8,47.75,2889.5095,35.625,2
9,48.15,1923.0765,35.625,2
10,38.9,3286.843,35.625,2
11,23.85,2485.8559999999998,35.625,2
12,45.7,3290.3565,35.625,2
13,16.1,3282.953,35.625,2
14,19.2,3285.666,35.625,2
15,19.35,3274.5995000000003,35.625,2
16,22.5,2687.4315,35.625,2
17,17.5,2532.5215,35.625,2
18,27.15,3282.0185,35.625,2
19,22.6,3300.062,35.625,2
20,24.1,2563.6075,35.625,2
21,25.9,3300.0825,35.625,2
22,26.3,3300.0705,35.625,2
23,31.3,3290.3175,35.625,2
24,24.75,2779.2145,35.625,2
25,17.5,1792.693,35.625,2
26,16.7,3287.7635,35.625,2
27,17.0,2611.449,35.625,2
28,8.0,2622.8275000000003,35.625,2
29,23.15,3284.276,35.625,2
30,19.25,3286.1115,35.625,2
31,19.7,3285.2515000000003,35.625,2
