Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.35,2383.2065000000002,36.3125,2
1,56.0,3300.2115000000003,36.3125,2
2,24.65,3296.857,36.3125,2
3,31.75,3115.1465,36.3125,2
4,22.7,3296.8565,36.3125,2
5,19.55,3124.029,36.3125,2
6,43.7,2795.5085,36.3125,2
7,26.0,3297.5035,36.3125,2
8,29.5,2388.5945,36.3125,2
9,25.55,2383.092,36.3125,2
10,24.9,3295.042,36.3125,2
11,55.65,2831.316,36.3125,2
12,30.0,3298.2555,36.3125,2
13,25.85,3299.327,36.3125,2
14,34.25,3284.182,36.3125,2
15,32.0,3136.029,36.3125,2
16,22.2,2378.3745,36.3125,2
17,25.25,3284.0005,36.3125,2
18,23.2,3297.908,36.3125,2
19,25.6,3295.196,36.3125,2
20,23.6,3297.1189999999997,36.3125,2
21,10.95,3300.2815,36.3125,2
22,35.85,3290.3355,36.3125,2
23,27.95,3297.495,36.3125,2
24,33.85,2371.9120000000003,36.3125,2
25,24.9,2378.7795,36.3125,2
26,27.65,2951.5119999999997,36.3125,2
27,19.8,3041.1735,36.3125,2
28,25.65,3295.109,36.3125,2
29,36.45,3290.3950000000004,36.3125,2
30,27.5,3295.559,36.3125,2
31,41.85,3019.116,36.3125,2
