Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,30.6,2381.9635,35.25,2
1,21.15,3296.956,35.25,2
2,24.25,2166.9035000000003,35.25,2
3,31.0,2856.8045,35.25,2
4,18.5,3292.9655000000002,35.25,2
5,27.3,2582.6135,35.25,2
6,17.0,2484.8895,35.25,2
7,25.1,1937.161,35.25,2
8,18.7,2436.228,35.25,2
9,18.7,2328.2875,35.25,2
10,19.7,2422.4015,35.25,2
11,27.0,2759.8475,35.25,2
12,20.1,2783.3195,35.25,2
13,20.75,2728.18,35.25,2
14,17.75,2643.312,35.25,2
15,18.4,2539.1165,35.25,2
16,26.75,2380.65,35.25,2
17,18.5,3297.3615,35.25,2
18,27.5,2205.816,35.25,2
19,37.4,2844.3559999999998,35.25,2
20,22.299999999999997,3291.951,35.25,2
21,39.1,2562.862,35.25,2
22,18.7,2478.958,35.25,2
23,20.9,1960.4565000000002,35.25,2
24,24.15,2525.3500000000004,35.25,2
25,30.15,2283.4139999999998,35.25,2
26,21.6,2377.5730000000003,35.25,2
27,33.0,2808.407,35.25,2
28,37.15,2746.9845,35.25,2
29,36.1,2753.1535000000003,35.25,2
30,37.7,1957.099,35.25,2
31,18.5,2557.745,35.25,2
