Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,37.4,3140.2,34.5,2
1,16.55,3297.5265,34.5,2
2,19.2,3299.2855,34.5,2
3,14.0,3305.2555,34.5,2
4,27.75,3298.089,34.5,2
5,27.75,3039.3695,34.5,2
6,15.649999999999999,2795.8145,34.5,2
7,18.85,3299.8500000000004,34.5,2
8,10.95,3204.6935000000003,34.5,2
9,14.95,1703.7805,34.5,2
10,29.5,3291.0495,34.5,2
11,17.1,2420.769,34.5,2
12,11.4,3291.3095000000003,34.5,2
13,25.4,3201.6035,34.5,2
14,38.1,3291.263,34.5,2
15,11.6,3223.9205,34.5,2
16,20.0,2780.895,34.5,2
17,52.75,3298.2815,34.5,2
18,18.95,3299.5815000000002,34.5,2
19,14.1,3293.7945,34.5,2
20,14.5,3289.9165,34.5,2
21,25.6,3044.0425,34.5,2
22,30.0,3299.3785,34.5,2
23,22.75,3299.8525,34.5,2
24,17.6,2992.8985000000002,34.5,2
25,15.55,1691.7965,34.5,2
26,35.75,3293.6675,34.5,2
27,18.9,3298.5924999999997,34.5,2
28,51.85,3279.4345000000003,34.5,2
29,14.25,3289.227,34.5,2
30,12.6,3276.27,34.5,2
31,21.3,3214.6854999999996,34.5,2
