Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,10.8,1558.521,35.5625,2
1,12.0,2897.9764999999998,35.5625,2
2,11.6,2770.175,35.5625,2
3,32.75,2255.9825,35.5625,2
4,10.55,3307.4480000000003,35.5625,2
5,14.05,2825.8055000000004,35.5625,2
6,10.55,3300.0249999999996,35.5625,2
7,13.1,3306.3365,35.5625,2
8,16.9,2834.6745,35.5625,2
9,20.6,1841.4045,35.5625,2
10,42.95,3032.6994999999997,35.5625,2
11,26.6,3300.334,35.5625,2
12,18.4,2873.127,35.5625,2
13,39.35,3304.4669999999996,35.5625,2
14,14.05,2839.567,35.5625,2
15,16.0,3294.616,35.5625,2
16,12.05,2374.209,35.5625,2
17,17.6,3294.5705,35.5625,2
18,21.1,2403.1095,35.5625,2
19,24.75,2226.259,35.5625,2
20,10.55,3296.3244999999997,35.5625,2
21,17.6,2604.828,35.5625,2
22,9.55,3291.9325,35.5625,2
23,20.65,3290.661,35.5625,2
24,25.25,2535.828,35.5625,2
25,20.9,2382.4175,35.5625,2
26,19.95,3301.924,35.5625,2
27,5.05,3296.025,35.5625,2
28,14.700000000000001,3297.363,35.5625,2
29,26.55,3298.8395,35.5625,2
30,6.1,3294.4615000000003,35.5625,2
31,40.55,3294.411,35.5625,2
