Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.15,2867.716,34.4375,2
1,57.35,2817.4875,34.4375,2
2,57.95,2723.932,34.4375,2
3,19.1,2557.2754999999997,34.4375,2
4,17.0,2750.496,34.4375,2
5,18.45,2666.417,34.4375,2
6,17.6,2608.9445,34.4375,2
7,18.0,2808.7245000000003,34.4375,2
8,37.75,2812.1885,34.4375,2
9,20.2,2517.6885,34.4375,2
10,18.0,2836.6385,34.4375,2
11,19.6,2482.358,34.4375,2
12,19.0,2906.3145,34.4375,2
13,35.5,2677.9505,34.4375,2
14,19.5,2617.4269999999997,34.4375,2
15,18.0,2833.7844999999998,34.4375,2
16,15.649999999999999,2875.77,34.4375,2
17,19.2,2660.73,34.4375,2
18,20.45,2865.4515,34.4375,2
19,17.6,2628.4265,34.4375,2
20,16.0,2894.005,34.4375,2
21,17.6,2692.2695,34.4375,2
22,17.5,2692.25,34.4375,2
23,17.75,2481.45,34.4375,2
24,18.0,2639.475,34.4375,2
25,17.7,2469.386,34.4375,2
26,17.5,2588.5665,34.4375,2
27,17.7,2650.5145,34.4375,2
28,40.0,3004.7974999999997,34.4375,2
29,23.0,2551.7455,34.4375,2
30,21.95,2859.6454999999996,34.4375,2
31,35.75,2899.0455,34.4375,2
