Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.6,3296.569,34.0,2
1,47.0,3283.5415000000003,34.0,2
2,30.299999999999997,3303.491,34.0,2
3,11.7,2743.6265000000003,34.0,2
4,41.2,3300.201,34.0,2
5,14.4,3278.8815,34.0,2
6,13.9,3295.36,34.0,2
7,22.6,3295.0515,34.0,2
8,15.649999999999999,3243.7039999999997,34.0,2
9,15.0,2501.401,34.0,2
10,35.5,2845.3135,34.0,2
11,7.9,3296.4685,34.0,2
12,25.25,2781.764,34.0,2
13,21.6,2419.9080000000004,34.0,2
14,10.6,2772.6205,34.0,2
15,3.45,3297.6255,34.0,2
16,21.2,2845.5024999999996,34.0,2
17,14.5,3298.9115,34.0,2
18,18.5,3301.9695,34.0,2
19,21.5,2749.4995,34.0,2
20,23.15,3289.337,34.0,2
21,13.8,3297.9759999999997,34.0,2
22,14.45,3295.9555,34.0,2
23,19.5,3295.8985000000002,34.0,2
24,21.6,2750.8345,34.0,2
25,31.95,2383.7915000000003,34.0,2
26,13.9,2864.8205,34.0,2
27,14.55,2823.331,34.0,2
28,36.5,2798.8190000000004,34.0,2
29,24.35,2413.21,34.0,2
30,12.5,2757.067,34.0,2
31,25.0,3294.862,34.0,2
