Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.7,2757.633,34.4375,2
1,39.0,3289.703,34.4375,2
2,36.8,3305.094,34.4375,2
3,21.15,3299.9355,34.4375,2
4,19.6,3301.1535,34.4375,2
5,35.1,2727.041,34.4375,2
6,20.4,3297.803,34.4375,2
7,24.95,3295.5105000000003,34.4375,2
8,25.2,2540.1185,34.4375,2
9,28.5,2369.352,34.4375,2
10,36.9,3293.466,34.4375,2
11,36.25,3302.8405000000002,34.4375,2
12,33.75,3299.937,34.4375,2
13,22.9,3010.014,34.4375,2
14,23.75,3168.9979999999996,34.4375,2
15,52.05,3287.2775,34.4375,2
16,16.9,2907.2470000000003,34.4375,2
17,42.25,3253.8065,34.4375,2
18,36.15,3224.0285,34.4375,2
19,24.15,3285.2434999999996,34.4375,2
20,25.15,2792.7295,34.4375,2
21,19.1,3128.4885,34.4375,2
22,23.15,3097.749,34.4375,2
23,20.7,3075.486,34.4375,2
24,24.5,2689.0434999999998,34.4375,2
25,36.0,2378.5415000000003,34.4375,2
26,23.5,3293.0575,34.4375,2
27,23.6,3293.6375,34.4375,2
28,15.95,3300.0965,34.4375,2
29,42.95,3292.825,34.4375,2
30,19.45,3016.158,34.4375,2
31,20.8,3295.1315000000004,34.4375,2
