Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,11.55,2470.4485,34.5625,2
1,21.4,1799.3980000000001,34.5625,2
2,13.5,1499.8184999999999,34.5625,2
3,37.9,2132.39,34.5625,2
4,17.55,1833.0065,34.5625,2
5,11.6,1759.6535,34.5625,2
6,19.1,2350.8655,34.5625,2
7,15.85,2168.568,34.5625,2
8,8.1,2390.6769999999997,34.5625,2
9,10.1,1798.074,34.5625,2
10,28.0,2467.2795,34.5625,2
11,3.45,2475.6405,34.5625,2
12,31.8,2471.3095000000003,34.5625,2
13,16.1,1799.4175,34.5625,2
14,20.65,1724.5495,34.5625,2
15,36.15,2469.6144999999997,34.5625,2
16,45.75,2469.8,34.5625,2
17,10.5,2328.2174999999997,34.5625,2
18,23.35,1499.8375,34.5625,2
19,14.850000000000001,2445.1255,34.5625,2
20,8.45,1734.6905000000002,34.5625,2
21,11.0,2154.9235,34.5625,2
22,13.0,2357.9295,34.5625,2
23,16.5,1927.1275,34.5625,2
24,31.0,2468.077,34.5625,2
25,8.0,1799.6825,34.5625,2
26,11.0,2471.9945,34.5625,2
27,29.75,2746.8995,34.5625,2
28,3.5,2726.882,34.5625,2
29,4.5,2042.223,34.5625,2
30,9.95,1639.7060000000001,34.5625,2
31,8.05,2469.444,34.5625,2
