Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.7,2656.7405,33.0,2
1,17.4,3299.085,33.0,2
2,14.95,2567.0699999999997,33.0,2
3,17.6,2584.622,33.0,2
4,48.5,3251.1125,33.0,2
5,20.0,1892.1689999999999,33.0,2
6,24.25,3299.9120000000003,33.0,2
7,17.9,2388.392,33.0,2
8,23.0,2963.8675000000003,33.0,2
9,24.9,2960.131,33.0,2
10,12.55,2856.8975,33.0,2
11,34.85,1702.5125,33.0,2
12,16.6,3308.4979999999996,33.0,2
13,20.5,2751.4775,33.0,2
14,18.6,1889.9434999999999,33.0,2
15,22.1,2754.706,33.0,2
16,20.9,3297.0905000000002,33.0,2
17,16.95,2306.453,33.0,2
18,21.1,2157.062,33.0,2
19,19.5,2285.5249999999996,33.0,2
20,24.15,2780.505,33.0,2
21,18.4,2110.8085,33.0,2
22,51.5,3203.1825,33.0,2
23,18.9,1960.3035,33.0,2
24,35.2,2872.0105000000003,33.0,2
25,37.35,2877.572,33.0,2
26,38.1,2793.165,33.0,2
27,13.0,2418.9525000000003,33.0,2
28,17.05,2881.6440000000002,33.0,2
29,21.0,2748.8745,33.0,2
30,16.05,1881.6554999999998,33.0,2
31,21.6,2745.5265,33.0,2
