Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.45,2710.027,35.8125,2
1,58.15,2900.6180000000004,35.8125,2
2,16.75,2663.968,35.8125,2
3,20.299999999999997,2701.7285,35.8125,2
4,16.7,2703.4275,35.8125,2
5,23.450000000000003,2676.3365000000003,35.8125,2
6,18.9,2760.888,35.8125,2
7,17.8,2869.851,35.8125,2
8,20.2,2466.8,35.8125,2
9,59.0,3007.3865,35.8125,2
10,18.5,2911.0405,35.8125,2
11,16.85,2794.089,35.8125,2
12,17.15,2604.205,35.8125,2
13,34.55,2852.285,35.8125,2
14,21.1,2850.2889999999998,35.8125,2
15,20.1,2994.335,35.8125,2
16,18.15,2619.4719999999998,35.8125,2
17,19.5,2882.4885000000004,35.8125,2
18,17.5,2573.0315,35.8125,2
19,34.75,2970.6335,35.8125,2
20,18.0,2632.1285,35.8125,2
21,16.5,2615.1205,35.8125,2
22,18.0,2805.1684999999998,35.8125,2
23,41.0,2753.4955,35.8125,2
24,22.6,2479.906,35.8125,2
25,21.1,2738.0695,35.8125,2
26,30.799999999999997,3037.1059999999998,35.8125,2
27,19.1,2643.5150000000003,35.8125,2
28,19.0,2589.33,35.8125,2
29,21.9,2570.8064999999997,35.8125,2
30,42.0,3134.2295000000004,35.8125,2
31,34.85,3006.738,35.8125,2
