Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.450000000000003,2859.6490000000003,34.4375,2
1,18.3,2703.87,34.4375,2
2,19.55,2713.3375,34.4375,2
3,39.75,2882.928,34.4375,2
4,20.55,2808.1305,34.4375,2
5,29.15,2717.6589999999997,34.4375,2
6,49.3,2935.7225,34.4375,2
7,16.35,2635.547,34.4375,2
8,26.05,2412.1455,34.4375,2
9,14.0,2858.719,34.4375,2
10,57.7,3093.397,34.4375,2
11,26.4,3094.286,34.4375,2
12,10.55,2574.23,34.4375,2
13,23.95,2815.5834999999997,34.4375,2
14,12.1,2591.721,34.4375,2
15,20.0,2588.8415,34.4375,2
16,16.25,2706.0985,34.4375,2
17,23.05,2595.284,34.4375,2
18,16.05,2679.424,34.4375,2
19,22.6,2606.1245,34.4375,2
20,16.15,2718.3869999999997,34.4375,2
21,18.55,2606.6085000000003,34.4375,2
22,18.15,2884.2929999999997,34.4375,2
23,33.2,2709.225,34.4375,2
24,16.4,2386.3995,34.4375,2
25,43.25,2959.7259999999997,34.4375,2
26,23.3,2917.1385,34.4375,2
27,38.95,3232.5665,34.4375,2
28,17.55,2542.4764999999998,34.4375,2
29,17.95,2777.1675,34.4375,2
30,11.9,2877.415,34.4375,2
31,10.1,2778.306,34.4375,2
