Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,23.099999999999998,1824.037,34.3125,2
1,21.1,2382.725,34.3125,2
2,7.6,1798.7855,34.3125,2
3,10.05,1934.8195,34.3125,2
4,10.5,2381.2375,34.3125,2
5,46.699999999999996,1884.8955,34.3125,2
6,10.55,2474.596,34.3125,2
7,18.65,1798.062,34.3125,2
8,10.55,1648.569,34.3125,2
9,4.0,2580.9515,34.3125,2
10,7.05,1799.935,34.3125,2
11,8.55,1797.4344999999998,34.3125,2
12,6.5,1799.6370000000002,34.3125,2
13,25.0,2474.9525,34.3125,2
14,7.05,2187.1455,34.3125,2
15,8.55,1798.745,34.3125,2
16,9.6,1844.5535,34.3125,2
17,10.7,2380.4085,34.3125,2
18,6.55,2330.1530000000002,34.3125,2
19,10.6,2613.471,34.3125,2
20,13.45,2382.1575,34.3125,2
21,9.0,1882.993,34.3125,2
22,14.1,2585.734,34.3125,2
23,14.2,2291.9545,34.3125,2
24,9.1,1875.1680000000001,34.3125,2
25,54.15,3299.432,34.3125,2
26,5.55,2113.475,34.3125,2
27,7.05,2254.999,34.3125,2
28,5.95,2113.46,34.3125,2
29,30.0,2743.527,34.3125,2
30,8.0,2472.618,34.3125,2
31,9.6,1798.0014999999999,34.3125,2
