Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.2,3298.2839999999997,34.0,2
1,12.1,2856.5564999999997,34.0,2
2,21.6,2530.9215,34.0,2
3,23.5,2315.072,34.0,2
4,25.1,2689.0825,34.0,2
5,21.0,3299.7555,34.0,2
6,24.85,2773.951,34.0,2
7,46.6,2935.8765000000003,34.0,2
8,23.25,2720.956,34.0,2
9,1.0,2592.746,34.0,2
10,28.2,2792.386,34.0,2
11,30.9,3289.375,34.0,2
12,7.05,3268.048,34.0,2
13,20.5,2761.066,34.0,2
14,12.55,1950.0969999999998,34.0,2
15,28.7,2812.6530000000002,34.0,2
16,18.2,3300.4865,34.0,2
17,18.75,3295.465,34.0,2
18,14.05,2592.4105,34.0,2
19,25.1,2811.928,34.0,2
20,42.4,2825.618,34.0,2
21,30.0,3293.955,34.0,2
22,23.2,2838.217,34.0,2
23,31.5,2975.5605,34.0,2
24,23.15,2821.5795,34.0,2
25,11.4,2531.009,34.0,2
26,35.2,3292.3185000000003,34.0,2
27,27.5,3288.4845,34.0,2
28,19.0,3303.1045,34.0,2
29,38.5,3271.602,34.0,2
30,21.7,2193.2995,34.0,2
31,19.55,2864.509,34.0,2
