Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,27.4,1405.598,34.625,2
1,16.0,2755.4885,34.625,2
2,11.9,2442.8995,34.625,2
3,4.55,2744.319,34.625,2
4,12.5,2458.1769999999997,34.625,2
5,23.3,3299.6485000000002,34.625,2
6,18.3,2747.8424999999997,34.625,2
7,13.45,2385.6275,34.625,2
8,28.0,1818.33,34.625,2
9,10.35,2388.388,34.625,2
10,7.95,1797.5585,34.625,2
11,8.0,2476.858,34.625,2
12,21.7,2758.2309999999998,34.625,2
13,27.25,3303.835,34.625,2
14,8.95,2754.059,34.625,2
15,9.4,2762.1245,34.625,2
16,8.55,1395.758,34.625,2
17,19.400000000000002,2764.737,34.625,2
18,14.0,2467.8835,34.625,2
19,15.95,2749.4205,34.625,2
20,13.4,3301.309,34.625,2
21,10.95,3301.714,34.625,2
22,54.449999999999996,2721.0715,34.625,2
23,18.7,2383.0705,34.625,2
24,5.95,1883.9699999999998,34.625,2
25,10.35,2381.6135,34.625,2
26,9.45,1798.9975,34.625,2
27,4.0,2474.591,34.625,2
28,8.0,2747.7799999999997,34.625,2
29,11.95,3301.3770000000004,34.625,2
30,8.45,2752.2595,34.625,2
31,31.55,2715.7915000000003,34.625,2
