Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,7.5,2715.041,35.625,2
1,43.5,3079.302,35.625,2
2,18.4,2741.5545,35.625,2
3,17.700000000000003,2604.4685,35.625,2
4,54.95,3001.7740000000003,35.625,2
5,19.4,2808.5695,35.625,2
6,17.700000000000003,2709.353,35.625,2
7,19.0,2659.7135,35.625,2
8,18.4,2369.573,35.625,2
9,18.7,2730.3855,35.625,2
10,11.9,2808.5074999999997,35.625,2
11,47.0,2966.3555,35.625,2
12,42.9,3016.6054999999997,35.625,2
13,19.4,2522.3565,35.625,2
14,17.3,2716.099,35.625,2
15,39.6,2758.7445,35.625,2
16,18.0,2563.3559999999998,35.625,2
17,26.9,2961.618,35.625,2
18,18.8,2626.629,35.625,2
19,19.9,2687.806,35.625,2
20,15.2,2913.645,35.625,2
21,20.5,2765.3595,35.625,2
22,17.75,2639.082,35.625,2
23,21.200000000000003,2629.898,35.625,2
24,17.4,2413.5145,35.625,2
25,35.25,2714.0215,35.625,2
26,16.9,2647.596,35.625,2
27,17.4,2909.835,35.625,2
28,18.0,2848.932,35.625,2
29,22.25,2656.0834999999997,35.625,2
30,31.9,2925.331,35.625,2
31,17.0,2764.3100000000004,35.625,2
