Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,44.75,2544.065,34.875,2
1,34.0,2307.786,34.875,2
2,20.1,1693.3475,34.875,2
3,17.0,2520.477,34.875,2
4,18.0,2369.3985,34.875,2
5,20.4,2145.7795,34.875,2
6,19.45,3271.576,34.875,2
7,25.15,2698.255,34.875,2
8,35.85,1846.953,34.875,2
9,45.0,3189.249,34.875,2
10,37.25,3064.892,34.875,2
11,16.8,2787.409,34.875,2
12,21.0,2711.7285,34.875,2
13,21.0,1961.3435,34.875,2
14,16.4,1980.959,34.875,2
15,56.0,2629.6195,34.875,2
16,21.85,2500.764,34.875,2
17,36.1,2219.355,34.875,2
18,21.75,2565.9455,34.875,2
19,32.7,2682.6855,34.875,2
20,21.85,2207.963,34.875,2
21,25.5,2096.212,34.875,2
22,22.6,2546.593,34.875,2
23,25.4,2507.0655,34.875,2
24,38.8,2755.706,34.875,2
25,29.5,3046.468,34.875,2
26,24.75,3293.6585,34.875,2
27,38.1,3294.5429999999997,34.875,2
28,21.95,2380.6625,34.875,2
29,30.549999999999997,2387.6615,34.875,2
30,21.1,1983.3635,34.875,2
31,24.8,3276.0035,34.875,2
