Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,15.75,3264.9705000000004,35.25,2
1,18.5,3296.6465,35.25,2
2,15.45,2381.682,35.25,2
3,17.5,2809.1975,35.25,2
4,16.7,3286.576,35.25,2
5,30.85,2807.41,35.25,2
6,19.0,3204.9655000000002,35.25,2
7,16.05,1985.618,35.25,2
8,40.4,2490.7165,35.25,2
9,18.0,1477.4805,35.25,2
10,13.05,2875.4314999999997,35.25,2
11,32.5,3294.4695,35.25,2
12,52.5,2821.4035000000003,35.25,2
13,10.05,2710.7315,35.25,2
14,15.05,3294.136,35.25,2
15,28.05,3294.01,35.25,2
16,16.1,2700.8195,35.25,2
17,51.3,3284.6895,35.25,2
18,32.65,2380.3755,35.25,2
19,13.5,2799.2465,35.25,2
20,12.600000000000001,3295.4049999999997,35.25,2
21,19.35,2991.035,35.25,2
22,22.5,3292.638,35.25,2
23,24.35,2137.559,35.25,2
24,17.9,2421.089,35.25,2
25,11.55,1761.138,35.25,2
26,4.5,2850.2835,35.25,2
27,9.149999999999999,3302.064,35.25,2
28,12.05,3297.117,35.25,2
29,13.3,2393.448,35.25,2
30,7.1499999999999995,3287.1005,35.25,2
31,10.0,3293.6989999999996,35.25,2
