Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.15,2484.024,33.75,2
1,23.0,2666.032,33.75,2
2,26.0,3277.274,33.75,2
3,22.6,2683.4235,33.75,2
4,23.65,2747.5625,33.75,2
5,14.15,2539.4065,33.75,2
6,16.0,2672.978,33.75,2
7,20.9,2745.303,33.75,2
8,40.55,2924.941,33.75,2
9,31.65,2574.541,33.75,2
10,22.2,2736.7645,33.75,2
11,19.5,2688.2174999999997,33.75,2
12,22.0,2686.864,33.75,2
13,24.25,2399.887,33.75,2
14,20.0,2570.7115,33.75,2
15,22.9,2491.1135,33.75,2
16,20.9,2584.819,33.75,2
17,21.85,2816.592,33.75,2
18,48.5,3282.5715,33.75,2
19,19.0,2453.0215,33.75,2
20,19.55,2748.486,33.75,2
21,53.5,2372.182,33.75,2
22,21.9,2382.3019999999997,33.75,2
23,18.7,2775.6710000000003,33.75,2
24,22.45,2744.2855,33.75,2
25,22.1,2400.0564999999997,33.75,2
26,61.85,2743.221,33.75,2
27,20.5,2394.0115,33.75,2
28,25.15,2955.56,33.75,2
29,20.8,2391.335,33.75,2
30,16.6,2400.0625,33.75,2
31,22.9,2395.8825,33.75,2
