Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,7.5,2808.215,36.0,2
1,14.45,2749.0924999999997,36.0,2
2,11.1,2728.846,36.0,2
3,12.05,3302.522,36.0,2
4,36.75,3262.75,36.0,2
5,13.5,2388.2275,36.0,2
6,49.0,3262.7439999999997,36.0,2
7,9.0,2390.7015,36.0,2
8,6.05,1498.6060000000002,36.0,2
9,12.05,2354.228,36.0,2
10,16.0,3300.0005,36.0,2
11,11.05,3301.2795,36.0,2
12,9.05,2816.0020000000004,36.0,2
13,16.2,2386.7835,36.0,2
14,1.0,2434.233,36.0,2
15,22.5,2474.392,36.0,2
16,9.1,3293.3845,36.0,2
17,13.05,2258.8045,36.0,2
18,13.5,2711.1515,36.0,2
19,4.5,3296.3745,36.0,2
20,11.6,3294.0919999999996,36.0,2
21,12.0,2384.246,36.0,2
22,5.0,3298.7795,36.0,2
23,14.55,2382.9685,36.0,2
24,9.6,1499.5265,36.0,2
25,8.0,2396.469,36.0,2
26,1.5,3299.9025,36.0,2
27,12.649999999999999,3296.816,36.0,2
28,30.05,2736.1549999999997,36.0,2
29,1.0,2379.825,36.0,2
30,50.5,2466.9975,36.0,2
31,11.0,1773.4679999999998,36.0,2
