Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.2,2550.9955,35.75,2
1,26.0,2728.7264999999998,35.75,2
2,20.4,3297.4935,35.75,2
3,16.95,3307.011,35.75,2
4,45.8,3299.9545,35.75,2
5,15.7,3306.3914999999997,35.75,2
6,17.1,3295.992,35.75,2
7,18.7,2504.3644999999997,35.75,2
8,39.5,2379.7445,35.75,2
9,15.45,2731.9359999999997,35.75,2
10,21.1,3299.5265,35.75,2
11,37.0,2977.3745,35.75,2
12,16.6,3300.517,35.75,2
13,17.2,3256.4534999999996,35.75,2
14,19.5,2820.175,35.75,2
15,26.0,3286.384,35.75,2
16,17.4,2544.33,35.75,2
17,16.1,2747.302,35.75,2
18,17.5,2544.1335,35.75,2
19,19.5,2726.54,35.75,2
20,24.1,3297.0299999999997,35.75,2
21,18.9,3292.0085,35.75,2
22,19.8,3298.875,35.75,2
23,19.9,3300.214,35.75,2
24,13.05,2167.6925,35.75,2
25,58.75,2741.1005,35.75,2
26,33.75,2457.3105,35.75,2
27,17.6,3299.9515,35.75,2
28,55.75,3282.6655,35.75,2
29,16.7,3295.9755,35.75,2
30,21.35,2559.2695000000003,35.75,2
31,31.5,3293.525,35.75,2
