Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.1,3295.9475,33.5625,2
1,39.05,2652.959,33.5625,2
2,29.8,2151.2975,33.5625,2
3,31.0,3312.8295,33.5625,2
4,21.9,3076.067,33.5625,2
5,23.1,3118.7105,33.5625,2
6,21.9,2522.8514999999998,33.5625,2
7,24.75,3187.099,33.5625,2
8,22.15,3272.9449999999997,33.5625,2
9,25.25,3275.5975,33.5625,2
10,19.0,2587.8565,33.5625,2
11,19.0,3241.2715,33.5625,2
12,22.1,2142.6635,33.5625,2
13,30.799999999999997,3301.4995,33.5625,2
14,19.6,2529.7219999999998,33.5625,2
15,21.4,3301.9365,33.5625,2
16,22.6,3297.4255000000003,33.5625,2
17,33.6,2761.6225,33.5625,2
18,21.5,2160.9845,33.5625,2
19,38.75,3290.3085,33.5625,2
20,19.1,2582.2754999999997,33.5625,2
21,19.5,2581.422,33.5625,2
22,23.4,3073.562,33.5625,2
23,28.700000000000003,2779.058,33.5625,2
24,22.0,3287.946,33.5625,2
25,41.0,3261.2195,33.5625,2
26,22.3,2552.0115,33.5625,2
27,20.9,3294.578,33.5625,2
28,22.0,2557.581,33.5625,2
29,20.5,2510.209,33.5625,2
30,20.1,2562.322,33.5625,2
31,40.4,3249.184,33.5625,2
