Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.2,2572.5515,35.6875,2
1,27.85,2649.55,35.6875,2
2,27.25,2630.6175000000003,35.6875,2
3,22.5,2796.291,35.6875,2
4,24.85,2802.348,35.6875,2
5,27.75,2574.9764999999998,35.6875,2
6,22.4,2517.2785000000003,35.6875,2
7,40.65,3030.1274999999996,35.6875,2
8,23.85,2422.924,35.6875,2
9,21.5,2569.0815000000002,35.6875,2
10,36.35,2986.6059999999998,35.6875,2
11,29.35,2730.1065,35.6875,2
12,26.4,2892.8995,35.6875,2
13,39.9,2854.6255,35.6875,2
14,32.0,2811.7794999999996,35.6875,2
15,49.5,3122.126,35.6875,2
16,27.65,2550.897,35.6875,2
17,30.2,2694.6515,35.6875,2
18,29.35,2602.7565000000004,35.6875,2
19,44.9,2921.5834999999997,35.6875,2
20,33.25,2892.9955,35.6875,2
21,24.1,2698.867,35.6875,2
22,22.6,2625.3095000000003,35.6875,2
23,30.5,2885.2794999999996,35.6875,2
24,15.4,2780.291,35.6875,2
25,20.5,2446.8535,35.6875,2
26,23.4,2749.9675,35.6875,2
27,30.1,2785.3125,35.6875,2
28,24.0,2723.7625,35.6875,2
29,32.75,2961.4335,35.6875,2
30,13.5,2655.7214999999997,35.6875,2
31,15.5,3068.556,35.6875,2
