Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.15,2368.17,34.125,2
1,14.149999999999999,3045.553,34.125,2
2,14.55,3307.06,34.125,2
3,8.05,3307.1275,34.125,2
4,17.6,3304.179,34.125,2
5,11.1,2388.6835,34.125,2
6,9.45,2735.349,34.125,2
7,19.85,2383.01,34.125,2
8,28.75,1499.6844999999998,34.125,2
9,38.0,3277.011,34.125,2
10,40.1,3300.952,34.125,2
11,21.25,2384.9295,34.125,2
12,13.7,3304.431,34.125,2
13,9.95,2604.6234999999997,34.125,2
14,16.55,3298.2685,34.125,2
15,12.05,3302.035,34.125,2
16,10.5,2383.2855,34.125,2
17,5.55,3291.328,34.125,2
18,3.5,3290.2595,34.125,2
19,16.75,3297.1965,34.125,2
20,9.15,3297.7625,34.125,2
21,13.5,2387.215,34.125,2
22,12.149999999999999,2722.0654999999997,34.125,2
23,36.2,2114.58,34.125,2
24,8.9,1499.7185,34.125,2
25,10.0,3292.6915,34.125,2
26,18.35,3276.1620000000003,34.125,2
27,3.0,2382.73,34.125,2
28,5.5,3303.7754999999997,34.125,2
29,9.65,2487.71,34.125,2
30,26.55,3280.101,34.125,2
31,2.0,3293.7115000000003,34.125,2
