Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,9.649999999999999,2777.1369999999997,34.1875,2
1,17.0,3035.2745,34.1875,2
2,11.95,3013.6764999999996,34.1875,2
3,29.4,2922.041,34.1875,2
4,25.1,3152.249,34.1875,2
5,20.65,3296.4505,34.1875,2
6,13.649999999999999,2439.393,34.1875,2
7,54.55,2673.784,34.1875,2
8,27.8,2271.3595,34.1875,2
9,24.35,2463.402,34.1875,2
10,38.45,2681.765,34.1875,2
11,27.3,3097.5955000000004,34.1875,2
12,23.7,2675.0285000000003,34.1875,2
13,25.95,2739.9889999999996,34.1875,2
14,28.4,2666.5425,34.1875,2
15,52.0,2375.5715,34.1875,2
16,28.4,2770.3325000000004,34.1875,2
17,27.4,2820.1085000000003,34.1875,2
18,20.5,3299.8554999999997,34.1875,2
19,23.7,3292.252,34.1875,2
20,23.0,3249.514,34.1875,2
21,17.55,3297.0125,34.1875,2
22,16.0,2494.7135,34.1875,2
23,21.95,2568.7985,34.1875,2
24,13.15,2709.0195,34.1875,2
25,10.6,2615.7225,34.1875,2
26,19.6,2510.2055,34.1875,2
27,18.1,3231.876,34.1875,2
28,24.25,2516.2475,34.1875,2
29,17.35,3009.776,34.1875,2
30,23.35,2502.6445,34.1875,2
31,6.55,2515.09,34.1875,2
