Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.8,2749.848,34.75,2
1,24.7,2387.1425,34.75,2
2,13.4,3299.8165,34.75,2
3,19.3,3298.8615,34.75,2
4,17.9,3056.2995,34.75,2
5,8.5,1571.8384999999998,34.75,2
6,18.4,3123.05,34.75,2
7,25.9,2471.685,34.75,2
8,18.1,2378.0745,34.75,2
9,29.5,1647.818,34.75,2
10,14.9,2012.1865000000003,34.75,2
11,31.95,3308.4555,34.75,2
12,18.6,2757.8819999999996,34.75,2
13,30.25,3303.444,34.75,2
14,34.1,3213.1525,34.75,2
15,33.2,3299.1405,34.75,2
16,19.0,2753.855,34.75,2
17,28.25,2284.602,34.75,2
18,12.5,2961.2555,34.75,2
19,20.0,3263.3864999999996,34.75,2
20,27.8,3286.3765000000003,34.75,2
21,10.05,1925.4625,34.75,2
22,20.1,3301.592,34.75,2
23,39.300000000000004,2573.4089999999997,34.75,2
24,13.45,2370.2715,34.75,2
25,12.5,1882.6750000000002,34.75,2
26,15.4,1630.0745000000002,34.75,2
27,18.4,3298.8590000000004,34.75,2
28,15.0,2744.7545,34.75,2
29,20.4,3300.045,34.75,2
30,20.3,3297.3540000000003,34.75,2
31,36.4,3302.429,34.75,2
