Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.0,2886.2614999999996,35.0,2
1,20.2,2650.096,35.0,2
2,32.6,2889.9445,35.0,2
3,12.0,2653.097,35.0,2
4,18.5,2710.3064999999997,35.0,2
5,20.4,2608.913,35.0,2
6,19.1,2665.6895000000004,35.0,2
7,19.15,2693.701,35.0,2
8,21.1,2560.251,35.0,2
9,19.6,2503.966,35.0,2
10,16.85,2923.2525,35.0,2
11,40.15,2842.516,35.0,2
12,22.0,2642.1925,35.0,2
13,19.5,2597.2664999999997,35.0,2
14,14.0,3077.02,35.0,2
15,33.5,2711.874,35.0,2
16,58.8,3026.9825,35.0,2
17,20.6,2602.6475,35.0,2
18,40.3,3026.0935,35.0,2
19,15.5,2683.548,35.0,2
20,18.9,2742.0105000000003,35.0,2
21,19.0,2631.5735000000004,35.0,2
22,15.45,2661.3465,35.0,2
23,24.3,2776.793,35.0,2
24,25.05,2629.681,35.0,2
25,21.1,2558.28,35.0,2
26,32.9,2945.505,35.0,2
27,17.9,2746.7235,35.0,2
28,17.6,2584.9585,35.0,2
29,18.45,2612.9785,35.0,2
30,39.6,2985.2799999999997,35.0,2
31,19.0,2566.9849999999997,35.0,2
