Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.1,3298.6580000000004,35.5,2
1,47.099999999999994,3295.8805,35.5,2
2,21.0,2606.9465,35.5,2
3,23.65,3275.6549999999997,35.5,2
4,21.9,3296.8285,35.5,2
5,21.8,3303.4085,35.5,2
6,22.1,3297.172,35.5,2
7,18.15,3299.645,35.5,2
8,28.25,2185.797,35.5,2
9,19.0,3298.8885,35.5,2
10,19.4,3297.782,35.5,2
11,19.7,3295.0575,35.5,2
12,18.0,3296.5789999999997,35.5,2
13,32.75,3278.4105,35.5,2
14,23.6,3296.428,35.5,2
15,16.5,3296.2110000000002,35.5,2
16,21.0,3293.2745,35.5,2
17,28.1,3297.215,35.5,2
18,21.5,2818.048,35.5,2
19,26.85,3295.1059999999998,35.5,2
20,23.6,2812.6530000000002,35.5,2
21,21.3,3302.221,35.5,2
22,23.35,3297.458,35.5,2
23,43.45,3273.966,35.5,2
24,25.25,1738.7485000000001,35.5,2
25,35.6,3291.6525,35.5,2
26,41.3,3298.3565,35.5,2
27,45.0,3273.9894999999997,35.5,2
28,28.0,3302.9139999999998,35.5,2
29,21.0,3296.9385,35.5,2
30,22.4,3294.831,35.5,2
31,38.15,3272.9465,35.5,2
