Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.2,2953.4719999999998,35.9375,2
1,37.4,3291.5615,35.9375,2
2,23.8,2942.7650000000003,35.9375,2
3,17.1,3304.0,35.9375,2
4,15.1,2936.622,35.9375,2
5,19.5,3298.936,35.9375,2
6,48.2,2934.0299999999997,35.9375,2
7,31.049999999999997,2934.353,35.9375,2
8,18.95,2387.8715,35.9375,2
9,21.3,2729.4335,35.9375,2
10,19.200000000000003,2345.5575,35.9375,2
11,14.55,3127.3645,35.9375,2
12,36.35,2910.759,35.9375,2
13,29.5,2395.202,35.9375,2
14,8.5,3281.6059999999998,35.9375,2
15,16.9,3153.4385,35.9375,2
16,16.85,2949.3495000000003,35.9375,2
17,37.15,3293.8645,35.9375,2
18,16.5,2954.5475,35.9375,2
19,23.1,3301.5705,35.9375,2
20,21.3,3295.304,35.9375,2
21,15.55,3297.866,35.9375,2
22,15.5,2955.2095,35.9375,2
23,21.3,2946.7205000000004,35.9375,2
24,18.45,2590.1905,35.9375,2
25,15.6,3289.9970000000003,35.9375,2
26,15.9,2357.867,35.9375,2
27,52.0,2916.7405,35.9375,2
28,9.6,2922.9444999999996,35.9375,2
29,34.5,2582.4035,35.9375,2
30,38.95,3005.48,35.9375,2
31,11.5,3299.631,35.9375,2
