Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,5.0,2385.8215,35.0625,2
1,14.4,2389.1295,35.0625,2
2,10.5,2881.698,35.0625,2
3,9.5,2871.615,35.0625,2
4,18.1,3294.6625,35.0625,2
5,17.6,2590.532,35.0625,2
6,47.45,2909.0834999999997,35.0625,2
7,10.4,2807.0429999999997,35.0625,2
8,3.0,2391.7844999999998,35.0625,2
9,31.85,2385.023,35.0625,2
10,16.0,2560.621,35.0625,2
11,16.4,3244.0110000000004,35.0625,2
12,39.5,3293.772,35.0625,2
13,49.45,3289.3779999999997,35.0625,2
14,14.0,1758.3195,35.0625,2
15,13.0,2955.7135,35.0625,2
16,18.5,2588.3865,35.0625,2
17,6.95,1935.755,35.0625,2
18,16.5,3294.3959999999997,35.0625,2
19,14.4,2725.9215000000004,35.0625,2
20,10.1,2681.4245,35.0625,2
21,10.5,3263.5465,35.0625,2
22,13.05,3292.4465,35.0625,2
23,17.5,3294.163,35.0625,2
24,14.45,2368.616,35.0625,2
25,25.05,2381.1545,35.0625,2
26,3.5,2584.2895,35.0625,2
27,3.0,3293.365,35.0625,2
28,25.0,3296.5865000000003,35.0625,2
29,8.5,3271.3005000000003,35.0625,2
30,3.0,2736.7655,35.0625,2
31,3.5,3295.084,35.0625,2
