Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.7,3307.541,34.3125,2
1,25.8,3261.477,34.3125,2
2,36.9,3090.0415000000003,34.3125,2
3,18.85,2239.3374999999996,34.3125,2
4,17.55,2384.3535,34.3125,2
5,36.65,1983.1695,34.3125,2
6,9.1,2133.862,34.3125,2
7,23.55,3079.1265,34.3125,2
8,22.1,3300.754,34.3125,2
9,10.0,2388.6875,34.3125,2
10,40.0,1498.237,34.3125,2
11,16.95,1977.7530000000002,34.3125,2
12,19.6,3306.3625,34.3125,2
13,19.6,3306.0535,34.3125,2
14,36.6,3308.1175000000003,34.3125,2
15,17.25,2383.525,34.3125,2
16,15.649999999999999,2929.121,34.3125,2
17,19.2,2936.7145,34.3125,2
18,24.1,3199.92,34.3125,2
19,15.6,2938.4445,34.3125,2
20,22.1,2948.1265,34.3125,2
21,15.45,1756.7115,34.3125,2
22,41.7,2285.2704999999996,34.3125,2
23,18.25,2880.1025,34.3125,2
24,16.25,3301.423,34.3125,2
25,32.5,2383.1935,34.3125,2
26,0.5,1497.1685,34.3125,2
27,5.0,2382.4165000000003,34.3125,2
28,25.25,3293.762,34.3125,2
29,21.7,3294.1215,34.3125,2
30,18.55,3295.0235000000002,34.3125,2
31,15.05,2384.0005,34.3125,2
