Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.5,3155.84,34.875,2
1,46.55,3272.8895,34.875,2
2,16.1,3303.592,34.875,2
3,26.95,3269.6735,34.875,2
4,16.6,2473.2535,34.875,2
5,20.45,2254.0885,34.875,2
6,13.1,2472.3779999999997,34.875,2
7,22.8,2587.768,34.875,2
8,31.9,3296.1945,34.875,2
9,19.6,3300.4115,34.875,2
10,33.1,3308.593,34.875,2
11,50.7,2469.6495,34.875,2
12,19.9,3306.0654999999997,34.875,2
13,24.9,3302.31,34.875,2
14,20.5,3303.0505000000003,34.875,2
15,37.1,3310.6944999999996,34.875,2
16,24.4,3286.4705,34.875,2
17,33.35,3300.6355,34.875,2
18,14.05,3297.837,34.875,2
19,40.5,2674.951,34.875,2
20,13.6,2472.892,34.875,2
21,23.0,2475.9625,34.875,2
22,20.5,2472.3815,34.875,2
23,19.0,2747.1859999999997,34.875,2
24,20.45,2775.77,34.875,2
25,15.5,3297.8745,34.875,2
26,26.549999999999997,3296.991,34.875,2
27,13.95,2473.443,34.875,2
28,23.9,3298.2309999999998,34.875,2
29,36.8,3299.531,34.875,2
30,32.35,3301.6505,34.875,2
31,22.25,3296.6859999999997,34.875,2
