Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.1,3300.0605,35.375,2
1,19.4,3299.87,35.375,2
2,21.4,2606.022,35.375,2
3,19.4,2585.614,35.375,2
4,14.95,2036.3069999999998,35.375,2
5,21.85,3300.0825,35.375,2
6,12.8,2834.314,35.375,2
7,41.6,2384.2115000000003,35.375,2
8,16.95,3298.709,35.375,2
9,20.9,2411.3605,35.375,2
10,49.0,2938.6485000000002,35.375,2
11,8.45,2474.8005000000003,35.375,2
12,20.200000000000003,2859.5145,35.375,2
13,14.95,2692.467,35.375,2
14,36.85,2970.1189999999997,35.375,2
15,9.5,3296.8215,35.375,2
16,17.05,2659.801,35.375,2
17,12.9,3297.142,35.375,2
18,21.5,1767.6005,35.375,2
19,18.5,2436.321,35.375,2
20,28.0,1931.8319999999999,35.375,2
21,58.0,3205.23,35.375,2
22,16.5,2551.487,35.375,2
23,17.25,2382.315,35.375,2
24,16.9,3292.272,35.375,2
25,25.0,2724.2955,35.375,2
26,27.5,2658.0445,35.375,2
27,9.4,2741.7315,35.375,2
28,25.0,2767.9595,35.375,2
29,38.6,3239.8805,35.375,2
30,10.9,2899.969,35.375,2
31,19.0,3056.5245,35.375,2
