Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,30.1,3113.7690000000002,36.0,2
1,19.6,2917.501,36.0,2
2,30.85,2839.3765000000003,36.0,2
3,20.0,2880.39,36.0,2
4,43.7,2798.1859999999997,36.0,2
5,23.25,2649.795,36.0,2
6,18.65,2902.252,36.0,2
7,23.5,2946.3065,36.0,2
8,38.15,2804.9674999999997,36.0,2
9,20.25,2419.5885,36.0,2
10,32.7,2843.059,36.0,2
11,26.35,2971.4790000000003,36.0,2
12,48.2,3078.374,36.0,2
13,24.1,2757.1575000000003,36.0,2
14,23.1,2716.137,36.0,2
15,18.0,2923.053,36.0,2
16,51.5,2887.8785,36.0,2
17,23.0,2755.8540000000003,36.0,2
18,21.9,2822.997,36.0,2
19,22.95,2846.2585,36.0,2
20,23.6,3109.1585,36.0,2
21,26.7,2622.181,36.0,2
22,18.299999999999997,3124.3545,36.0,2
23,21.4,3112.589,36.0,2
24,25.5,2568.383,36.0,2
25,26.0,2328.651,36.0,2
26,21.1,2660.0045,36.0,2
27,35.6,2987.0085,36.0,2
28,24.25,3258.702,36.0,2
29,23.9,2889.4715,36.0,2
30,23.6,2921.147,36.0,2
31,39.85,3279.492,36.0,2
