Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,1797.2440000000001,35.5,2
1,13.600000000000001,2327.989,35.5,2
2,9.0,2083.303,35.5,2
3,6.5,1903.971,35.5,2
4,14.05,2746.3485,35.5,2
5,14.55,2528.3050000000003,35.5,2
6,16.5,1774.0884999999998,35.5,2
7,8.1,1921.3645000000001,35.5,2
8,17.55,1887.482,35.5,2
9,29.0,1831.022,35.5,2
10,0.0,2064.5325000000003,35.5,2
11,30.35,2487.0445,35.5,2
12,13.0,1713.68,35.5,2
13,25.5,2504.2435,35.5,2
14,16.25,1715.0155,35.5,2
15,15.25,2384.1465,35.5,2
16,16.0,1761.634,35.5,2
17,9.0,2749.1525,35.5,2
18,13.5,2184.1695,35.5,2
19,6.55,1903.63,35.5,2
20,47.4,2538.0965,35.5,2
21,27.7,2679.045,35.5,2
22,11.55,1936.8980000000001,35.5,2
23,8.1,1916.67,35.5,2
24,0.0,1874.0410000000002,35.5,2
25,4.0,1601.2125,35.5,2
26,15.5,1719.2635,35.5,2
27,2.0,2475.936,35.5,2
28,23.0,2067.0730000000003,35.5,2
29,1.0,3235.871,35.5,2
30,0.0,1777.5529999999999,35.5,2
31,7.05,1825.2530000000002,35.5,2
