Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,25.3,2543.06,34.4375,2
1,46.25,2990.0190000000002,34.4375,2
2,48.45,2949.7495,34.4375,2
3,28.35,2682.258,34.4375,2
4,26.0,2654.353,34.4375,2
5,28.0,2581.7115000000003,34.4375,2
6,25.8,2689.91,34.4375,2
7,41.1,2938.214,34.4375,2
8,24.1,2699.053,34.4375,2
9,11.149999999999999,2598.373,34.4375,2
10,17.85,2661.4055,34.4375,2
11,17.5,2861.3475,34.4375,2
12,16.65,2965.071,34.4375,2
13,19.7,2639.6845,34.4375,2
14,18.95,2739.9015,34.4375,2
15,18.9,2799.124,34.4375,2
16,24.75,2603.5475,34.4375,2
17,35.349999999999994,2999.8625,34.4375,2
18,29.2,2923.1155,34.4375,2
19,21.9,2736.5885,34.4375,2
20,22.25,2702.2815,34.4375,2
21,19.55,2628.744,34.4375,2
22,21.8,2620.0525,34.4375,2
23,36.5,2949.0555,34.4375,2
24,48.85,2766.4565000000002,34.4375,2
25,19.1,2722.7725,34.4375,2
26,18.45,2765.9685,34.4375,2
27,26.35,2933.6025,34.4375,2
28,17.45,3005.9905,34.4375,2
29,23.75,2741.3875,34.4375,2
30,47.45,2813.7715,34.4375,2
31,21.55,2866.6890000000003,34.4375,2
