Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,44.6,3302.2005,35.375,2
1,20.35,3303.8,35.375,2
2,27.25,2920.441,35.375,2
3,16.05,3308.5164999999997,35.375,2
4,11.5,2745.9565000000002,35.375,2
5,39.7,2750.059,35.375,2
6,22.1,3301.6925,35.375,2
7,17.0,2869.5835,35.375,2
8,13.55,2752.2605000000003,35.375,2
9,11.2,3298.0555,35.375,2
10,9.5,2759.1105,35.375,2
11,32.3,2070.421,35.375,2
12,36.35,3272.851,35.375,2
13,14.350000000000001,1933.893,35.375,2
14,33.6,3273.4945,35.375,2
15,11.05,2486.2,35.375,2
16,11.0,3292.3914999999997,35.375,2
17,13.95,3291.2030000000004,35.375,2
18,28.3,3296.8055,35.375,2
19,15.1,2846.0905000000002,35.375,2
20,16.0,2791.5699999999997,35.375,2
21,26.7,2739.4825,35.375,2
22,21.95,3298.682,35.375,2
23,12.0,2872.6175000000003,35.375,2
24,17.5,2749.6009999999997,35.375,2
25,29.2,3249.9449999999997,35.375,2
26,14.149999999999999,2704.4875,35.375,2
27,12.0,2138.4455,35.375,2
28,16.05,3290.268,35.375,2
29,9.6,2386.8175,35.375,2
30,5.0,3298.19,35.375,2
31,16.1,3299.926,35.375,2
