Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.4,2650.334,35.9375,2
1,26.7,2702.496,35.9375,2
2,9.1,3295.008,35.9375,2
3,23.65,2907.6365,35.9375,2
4,15.6,2535.4595,35.9375,2
5,23.9,2919.1675,35.9375,2
6,10.45,3297.7745,35.9375,2
7,11.55,2654.3010000000004,35.9375,2
8,17.25,1669.1145000000001,35.9375,2
9,28.2,2499.2855,35.9375,2
10,15.5,2810.762,35.9375,2
11,25.2,3272.0305,35.9375,2
12,16.05,2211.536,35.9375,2
13,28.950000000000003,2503.1800000000003,35.9375,2
14,13.55,2047.596,35.9375,2
15,7.6,3247.8635,35.9375,2
16,12.95,2646.2395,35.9375,2
17,41.45,2879.4570000000003,35.9375,2
18,10.0,3295.009,35.9375,2
19,25.6,2900.5370000000003,35.9375,2
20,11.5,2593.901,35.9375,2
21,8.5,3013.386,35.9375,2
22,29.65,3290.3869999999997,35.9375,2
23,15.45,2604.88,35.9375,2
24,29.35,1749.351,35.9375,2
25,28.55,2415.364,35.9375,2
26,13.15,2793.1665000000003,35.9375,2
27,13.149999999999999,3283.559,35.9375,2
28,25.35,1957.659,35.9375,2
29,15.8,2515.3815,35.9375,2
30,14.1,2141.103,35.9375,2
31,34.5,2457.0445,35.9375,2
