Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,57.050000000000004,3283.4480000000003,33.5,2
1,16.15,3291.256,33.5,2
2,15.55,3294.5465,33.5,2
3,17.799999999999997,2754.341,33.5,2
4,15.55,3288.4955,33.5,2
5,33.1,3298.995,33.5,2
6,16.5,3298.6455,33.5,2
7,15.45,3302.393,33.5,2
8,17.2,2183.4055,33.5,2
9,37.5,3297.1825,33.5,2
10,16.0,3299.902,33.5,2
11,38.5,3284.8405000000002,33.5,2
12,15.65,2404.4375,33.5,2
13,17.1,3299.746,33.5,2
14,15.6,3297.1875,33.5,2
15,18.5,2354.208,33.5,2
16,15.65,3294.2385000000004,33.5,2
17,16.65,3224.6594999999998,33.5,2
18,16.0,3298.6205,33.5,2
19,16.0,2761.4975,33.5,2
20,16.0,3297.379,33.5,2
21,36.05,3282.925,33.5,2
22,14.0,3298.154,33.5,2
23,16.0,3295.3235,33.5,2
24,15.3,2381.635,33.5,2
25,17.6,3290.392,33.5,2
26,15.1,3299.9025,33.5,2
27,15.45,3293.035,33.5,2
28,34.8,2407.608,33.5,2
29,15.25,3299.55,33.5,2
30,35.95,3291.6525,33.5,2
31,15.149999999999999,2878.9350000000004,33.5,2
